2016-12-15 17:01:37.265 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-15 17:01:37.381 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-15 17:01:37.381 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pcb_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [pcb_PU]
2016-12-15 17:01:37.382 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [pcb_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-15 17:01:37.390 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: pcb_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/PreciosContratosBascula/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.pcbjfx.domain.TblBasPrecios
		com.chortitzer.pcbjfx.domain.TblBasContratos
		com.chortitzer.pcbjfx.domain.Tblempresa
		com.chortitzer.pcbjfx.domain.Tblproductos]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: 123456
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.3.122:5432/industria
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		javax.persistence.jdbc.user: postgres]
2016-12-15 17:01:37.398 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-15 17:01:37.401 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-15 17:01:37.405 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-15 17:01:37.406 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-15 17:01:37.494 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.5.Final}
2016-12-15 17:01:37.496 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-15 17:01:37.516 [JavaFX Application Thread] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2016-12-15 17:01:37.543 [JavaFX Application Thread] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2016-12-15 17:01:37.555 [JavaFX Application Thread] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2016-12-15 17:01:42.001 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4f9ec2f3]
2016-12-15 17:01:42.001 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : precioGsPorKg
2016-12-15 17:01:42.002 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-15 17:01:42.008 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-15 17:01:42.009 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(collection=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection)
    - Returns
       - CollectionReturnImpl(collection=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection, querySpaceUid=<gen:0>, path=[com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection])
          - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:1>, path=[com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection].<elements>)
             - EntityAttributeFetchImpl(entity=com.chortitzer.pcbjfx.domain.Tblproductos, querySpaceUid=<gen:2>, path=[com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection].<elements>.idProducto)
                - CollectionAttributeFetchImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection, querySpaceUid=<gen:3>, path=[com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection].<elements>.idProducto.tblBasPreciosCollection)
                   - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasPrecios, querySpaceUid=<gen:4>, path=[com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection].<elements>.idProducto.tblBasPreciosCollection.<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection)
          - SQL table alias mapping - tblbascont0_
          - alias suffix - 0_
          - suffixed key columns - {id_empre4_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_0_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.chortitzer.pcbjfx.domain.TblBasContratos)
                - SQL table alias mapping - tblbascont0_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}
                - JOIN (JoinDefinedByMetadata(idProducto)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.chortitzer.pcbjfx.domain.Tblproductos)
                      - SQL table alias mapping - tblproduct1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_3_2_}

2016-12-15 17:01:42.012 [JavaFX Application Thread] DEBUG org.hibernate.loader.collection.plan.CollectionLoader - Static select for collection com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection: select tblbascont0_.id_empresa as id_empre4_0_0_, tblbascont0_.id as id1_0_0_, tblbascont0_.id as id1_0_1_, tblbascont0_.fecha as fecha2_0_1_, tblbascont0_.id_empresa as id_empre4_0_1_, tblbascont0_.id_producto as id_produ5_0_1_, tblbascont0_.precio_gs_por_kg as precio_g3_0_1_, tblproduct1_.id as id1_3_2_, tblproduct1_.descripcion as descripc2_3_2_, tblproduct1_.materiaprima as materiap3_3_2_ from tbl_bas_contratos tblbascont0_ inner join tblproductos tblproduct1_ on tblbascont0_.id_producto=tblproduct1_.id where tblbascont0_.id_empresa=?
2016-12-15 17:01:42.012 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@576d05b0]
2016-12-15 17:01:42.013 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@33600caf]
2016-12-15 17:01:42.013 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idProducto
2016-12-15 17:01:42.014 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Property path deemed to be circular : idProducto
2016-12-15 17:01:42.014 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : valorGsPorKg
2016-12-15 17:01:42.014 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-15 17:01:42.014 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-15 17:01:42.015 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection)
    - Returns
       - CollectionReturnImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection, querySpaceUid=<gen:0>, path=[com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection])
          - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasPrecios, querySpaceUid=<gen:1>, path=[com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection)
          - SQL table alias mapping - tblbasprec0_
          - alias suffix - 0_
          - suffixed key columns - {id_produ3_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - fechahor1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.chortitzer.pcbjfx.domain.TblBasPrecios)
                - SQL table alias mapping - tblbasprec0_
                - alias suffix - 1_
                - suffixed key columns - {fechahor1_1_1_}

2016-12-15 17:01:42.016 [JavaFX Application Thread] DEBUG org.hibernate.loader.collection.plan.CollectionLoader - Static select for collection com.chortitzer.pcbjfx.domain.Tblproductos.tblBasPreciosCollection: select tblbasprec0_.id_producto as id_produ3_1_0_, tblbasprec0_.fechahora_vigencia as fechahor1_1_0_, tblbasprec0_.fechahora_vigencia as fechahor1_1_1_, tblbasprec0_.id_producto as id_produ3_1_1_, tblbasprec0_.valor_gs_por_kg as valor_gs2_1_1_ from tbl_bas_precios tblbasprec0_ where tblbasprec0_.id_producto=?
2016-12-15 17:01:42.016 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@2f7eac8a]
2016-12-15 17:01:42.016 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1cc8c8be]
2016-12-15 17:01:42.016 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : fecha
2016-12-15 17:01:42.016 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idEmpresa
2016-12-15 17:01:42.016 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4b13bd26]
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idEmpresa.cuentacorriente
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idEmpresa.direccion
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idEmpresa.nombre
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idEmpresa.ruc
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idEmpresa.tblBasContratosCollection
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Property path deemed to be circular : idEmpresa.tblBasContratosCollection
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idEmpresa.telefono
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : idProducto
2016-12-15 17:01:42.017 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Property path deemed to be circular : idProducto
2016-12-15 17:01:42.018 [JavaFX Application Thread] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : precioGsPorKg
2016-12-15 17:01:42.018 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
2016-12-15 17:01:42.019 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
2016-12-15 17:01:42.020 [JavaFX Application Thread] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection)
    - Returns
       - CollectionReturnImpl(collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection, querySpaceUid=<gen:0>, path=[com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection])
          - (collection element) CollectionFetchableElementEntityGraph(entity=com.chortitzer.pcbjfx.domain.TblBasContratos, querySpaceUid=<gen:1>, path=[com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection].<elements>)
             - EntityAttributeFetchImpl(entity=com.chortitzer.pcbjfx.domain.Tblempresa, querySpaceUid=<gen:2>, path=[com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection].<elements>.idEmpresa)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection)
          - SQL table alias mapping - tblbascont0_
          - alias suffix - 0_
          - suffixed key columns - {id_produ5_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_0_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.chortitzer.pcbjfx.domain.TblBasContratos)
                - SQL table alias mapping - tblbascont0_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}
                - JOIN (JoinDefinedByMetadata(idEmpresa)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.chortitzer.pcbjfx.domain.Tblempresa)
                      - SQL table alias mapping - tblempresa1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_2_2_}

2016-12-15 17:01:42.020 [JavaFX Application Thread] DEBUG org.hibernate.loader.collection.plan.CollectionLoader - Static select for collection com.chortitzer.pcbjfx.domain.Tblproductos.tblBasContratosCollection: select tblbascont0_.id_producto as id_produ5_0_0_, tblbascont0_.id as id1_0_0_, tblbascont0_.id as id1_0_1_, tblbascont0_.fecha as fecha2_0_1_, tblbascont0_.id_empresa as id_empre4_0_1_, tblbascont0_.id_producto as id_produ5_0_1_, tblbascont0_.precio_gs_por_kg as precio_g3_0_1_, tblempresa1_.id as id1_2_2_, tblempresa1_.cuentacorriente as cuentaco2_2_2_, tblempresa1_.direccion as direccio3_2_2_, tblempresa1_.nombre as nombre4_2_2_, tblempresa1_.ruc as ruc5_2_2_, tblempresa1_.telefono as telefono6_2_2_ from tbl_bas_contratos tblbascont0_ inner join tblempresa tblempresa1_ on tblbascont0_.id_empresa=tblempresa1_.id where tblbascont0_.id_producto=?
2016-12-15 17:01:42.061 [JavaFX Application Thread] DEBUG org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator - No actions specified; doing nothing
2016-12-15 17:01:42.061 [JavaFX Application Thread] DEBUG org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
2016-12-15 17:01:42.062 [JavaFX Application Thread] DEBUG org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
2016-12-15 17:01:42.067 [JavaFX Application Thread] DEBUG org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2016-12-15 17:01:42.068 [JavaFX Application Thread] DEBUG org.hibernate.query.spi.NamedQueryRepository - Checking 18 named HQL queries
2016-12-15 17:01:42.068 [JavaFX Application Thread] DEBUG org.hibernate.query.spi.NamedQueryRepository - Checking named query: TblBasContratos.findByPrecioGsPorKg
2016-12-15 17:01:42.073 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.QueryTranslatorFactoryInitiator - QueryTranslatorFactory : org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@246e1f17
2016-12-15 17:01:42.074 [JavaFX Application Thread] INFO  org.hibernate.hql.internal.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
2016-12-15 17:01:42.108 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - parse() - HQL: SELECT t FROM com.chortitzer.pcbjfx.domain.TblBasContratos t WHERE t.precioGsPorKg = :precioGsPorKg
2016-12-15 17:01:42.119 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'FROM'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  +-[IDENT] Node: 'com'
    |  |     |  |  |  |  \-[IDENT] Node: 'chortitzer'
    |  |     |  |  |  \-[IDENT] Node: 'pcbjfx'
    |  |     |  |  \-[IDENT] Node: 'domain'
    |  |     |  \-[IDENT] Node: 'TblBasContratos'
    |  |     \-[ALIAS] Node: 't'
    |  \-[SELECT] Node: 'SELECT'
    |     \-[IDENT] Node: 't'
    \-[WHERE] Node: 'WHERE'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 't'
          |  \-[IDENT] Node: 'precioGsPorKg'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'precioGsPorKg'

2016-12-15 17:01:42.119 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-15 17:01:42.146 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select << begin [level=1, statement=select]
2016-12-15 17:01:42.164 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromElement - FromClause{level=1} : com.chortitzer.pcbjfx.domain.TblBasContratos (t) -> tblbascont0_
2016-12-15 17:01:42.165 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : t -> tblbascont0_.id
2016-12-15 17:01:42.168 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : t -> tblbascont0_.id
2016-12-15 17:01:42.170 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.DotNode - getDataType() : precioGsPorKg -> org.hibernate.type.IntegerType@1f9f2e1a
2016-12-15 17:01:42.171 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : t.precioGsPorKg -> tblbascont0_.precio_gs_por_kg
2016-12-15 17:01:42.174 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
2016-12-15 17:01:42.175 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} tblbascont0_.id ) ( FromClause{level=1} tbl_bas_contratos tblbascont0_ ) ( WHERE ( = ( tblbascont0_.precio_gs_por_kg tblbascont0_.id precioGsPorKg ) ? ) ) )
2016-12-15 17:01:42.188 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Using FROM fragment [tbl_bas_contratos tblbascont0_]
2016-12-15 17:01:42.188 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select >> end [level=1, statement=select]
2016-12-15 17:01:42.189 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (tbl_bas_contratos)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'tblbascont0_.id as id1_0_' {alias=t, className=com.chortitzer.pcbjfx.domain.TblBasContratos, tableAlias=tblbascont0_}
    |  \-[SQL_TOKEN] SqlFragment: 'tblbascont0_.fecha as fecha2_0_, tblbascont0_.id_empresa as id_empre4_0_, tblbascont0_.id_producto as id_produ5_0_, tblbascont0_.precio_gs_por_kg as precio_g3_0_'
    +-[FROM] FromClause: 'FROM' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[t], fromElementByTableAlias=[tblbascont0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'tbl_bas_contratos tblbascont0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=t,role=null,tableName=tbl_bas_contratos,tableAlias=tblbascont0_,origin=null,columns={,className=com.chortitzer.pcbjfx.domain.TblBasContratos}}
    \-[WHERE] SqlNode: 'WHERE'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'tblbascont0_.precio_gs_por_kg' {propertyName=precioGsPorKg,dereferenceType=PRIMITIVE,getPropertyPath=precioGsPorKg,path=t.precioGsPorKg,tableAlias=tblbascont0_,className=com.chortitzer.pcbjfx.domain.TblBasContratos,classAlias=t}
          |  +-[ALIAS_REF] IdentNode: 'tblbascont0_.id' {alias=t, className=com.chortitzer.pcbjfx.domain.TblBasContratos, tableAlias=tblbascont0_}
          |  \-[IDENT] IdentNode: 'precioGsPorKg' {originalText=precioGsPorKg}
          \-[NAMED_PARAM] ParameterNode: '?' {name=precioGsPorKg, expectedType=org.hibernate.type.IntegerType@1f9f2e1a}

2016-12-15 17:01:42.190 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-15 17:01:42.199 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - HQL: SELECT t FROM com.chortitzer.pcbjfx.domain.TblBasContratos t WHERE t.precioGsPorKg = :precioGsPorKg
2016-12-15 17:01:42.199 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - SQL: select tblbascont0_.id as id1_0_, tblbascont0_.fecha as fecha2_0_, tblbascont0_.id_empresa as id_empre4_0_, tblbascont0_.id_producto as id_produ5_0_, tblbascont0_.precio_gs_por_kg as precio_g3_0_ from tbl_bas_contratos tblbascont0_ where tblbascont0_.precio_gs_por_kg=?
2016-12-15 17:01:42.199 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-15 17:01:42.207 [JavaFX Application Thread] DEBUG org.hibernate.query.spi.NamedQueryRepository - Checking named query: TblBasContratos.findById
2016-12-15 17:01:42.207 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - parse() - HQL: SELECT t FROM com.chortitzer.pcbjfx.domain.TblBasContratos t WHERE t.id = :id
2016-12-15 17:01:42.210 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'FROM'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  +-[IDENT] Node: 'com'
    |  |     |  |  |  |  \-[IDENT] Node: 'chortitzer'
    |  |     |  |  |  \-[IDENT] Node: 'pcbjfx'
    |  |     |  |  \-[IDENT] Node: 'domain'
    |  |     |  \-[IDENT] Node: 'TblBasContratos'
    |  |     \-[ALIAS] Node: 't'
    |  \-[SELECT] Node: 'SELECT'
    |     \-[IDENT] Node: 't'
    \-[WHERE] Node: 'WHERE'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 't'
          |  \-[IDENT] Node: 'id'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'id'

2016-12-15 17:01:42.212 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.ErrorCounter - throwQueryException() : no errors
2016-12-15 17:01:42.213 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select << begin [level=1, statement=select]
2016-12-15 17:01:42.213 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromElement - FromClause{level=1} : com.chortitzer.pcbjfx.domain.TblBasContratos (t) -> tblbascont0_
2016-12-15 17:01:42.214 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : t -> tblbascont0_.id
2016-12-15 17:01:42.215 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : t -> tblbascont0_.id
2016-12-15 17:01:42.215 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.DotNode - getDataType() : id -> org.hibernate.type.IntegerType@1f9f2e1a
2016-12-15 17:01:42.215 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.tree.FromReferenceNode - Resolved : t.id -> tblbascont0_.id
2016-12-15 17:01:42.216 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
2016-12-15 17:01:42.216 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} tblbascont0_.id ) ( FromClause{level=1} tbl_bas_contratos tblbascont0_ ) ( WHERE ( = ( tblbascont0_.id tblbascont0_.id id ) ? ) ) )
2016-12-15 17:01:42.217 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.util.JoinProcessor - Using FROM fragment [tbl_bas_contratos tblbascont0_]
2016-12-15 17:01:42.218 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.antlr.HqlSqlBaseWalker - select >> end [level=1, statement=select]
2016-12-15 17:01:42.219 [JavaFX Application Thread] DEBUG org.hibernate.hql.internal.ast.QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (tbl_bas_contratos)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
